data_hora,classe,confianca,distancia_m,profundidade_valida,fps,latencia_inferencia_ms
2026-08-02T14:58:17.886,cardboard,0.886829,0.2959,True,10.49,120.42
2026-08-02T14:58:18.188,cardboard,0.908387,0.2969,True,10.49,119.34
2026-08-02T14:58:18.488,cardboard,0.920793,0.2921,True,10.49,118.35
2026-08-02T14:58:18.804,cardboard,0.918777,0.2904,True,9.13,118.44
2026-08-02T14:58:19.119,cardboard,0.927600,0.2904,True,9.13,113.69
2026-08-02T14:58:19.412,cardboard,0.931259,0.2912,True,9.13,116.63
2026-08-02T14:58:19.703,cardboard,0.943241,0.2912,True,10.56,119.39
2026-08-02T14:58:20.008,cardboard,0.951110,0.2885,True,10.56,117.76
2026-08-02T14:58:20.321,cardboard,0.958034,0.2885,True,10.56,117.86
2026-08-02T14:58:20.621,cardboard,0.950573,0.2885,True,10.56,117.22
2026-08-02T14:58:20.928,cardboard,0.950609,0.2883,True,9.17,117.38
2026-08-02T14:58:21.226,cardboard,0.957489,0.2880,True,9.17,113.46
2026-08-02T14:58:21.521,cardboard,0.960427,0.2905,True,9.17,114.01
2026-08-02T14:58:21.822,cardboard,0.961756,0.2899,True,10.73,114.46
2026-08-02T14:58:22.126,cardboard,0.966678,0.2902,True,10.73,114.74
2026-08-02T14:58:22.424,cardboard,0.970855,0.2908,True,10.73,111.30
2026-08-02T14:58:22.727,cardboard,0.972522,0.2908,True,10.73,115.31
2026-08-02T14:58:23.027,cardboard,0.963060,0.2927,True,9.25,113.85
2026-08-02T14:58:23.348,cardboard,0.963982,0.2961,True,9.25,120.98
2026-08-02T14:58:23.654,cardboard,0.963534,0.2969,True,9.25,122.18
2026-08-02T14:58:23.971,cardboard,0.960731,0.3019,True,10.42,119.93
2026-08-02T14:58:24.265,cardboard,0.966380,0.2996,True,10.42,120.72
2026-08-02T14:58:24.563,cardboard,0.971121,0.3129,True,10.42,123.20
2026-08-02T14:58:24.860,cardboard,0.967128,0.3211,True,10.42,120.39
2026-08-02T14:58:25.166,cardboard,0.964982,0.3211,True,9.28,118.92
2026-08-02T14:58:25.464,cardboard,0.971500,0.3190,True,9.28,121.97
2026-08-02T14:58:25.766,cardboard,0.971047,0.3000,True,9.28,122.97
2026-08-02T14:58:26.076,cardboard,0.975985,0.2945,True,10.58,117.09
2026-08-02T14:58:26.385,cardboard,0.978165,0.2982,True,10.58,119.06
2026-08-02T14:58:26.700,cardboard,0.974174,0.3057,True,10.58,120.57
2026-08-02T14:58:27.003,cardboard,0.966269,0.3141,True,10.58,116.02
2026-08-02T14:58:27.290,cardboard,0.968238,0.3141,True,9.07,116.06
2026-08-02T14:58:27.598,cardboard,0.965599,0.2886,True,9.07,117.40
2026-08-02T14:58:27.900,cardboard,0.960516,0.2880,True,9.07,116.29
2026-08-02T14:58:28.220,cardboard,0.966385,0.2883,True,10.61,118.22
2026-08-02T14:58:28.547,cardboard,0.968885,0.2873,True,10.61,120.96
2026-08-02T14:58:28.832,cardboard,0.971826,0.2880,True,10.61,113.96
2026-08-02T14:58:29.120,cardboard,0.974292,0.2891,True,10.61,115.23
2026-08-02T14:58:29.411,cardboard,0.964258,0.9556,True,9.26,115.55
2026-08-02T14:58:29.719,cardboard,0.965092,0.9725,True,9.26,115.41
2026-08-02T14:58:30.020,cardboard,0.970735,0.9659,True,9.26,114.91
2026-08-02T14:58:30.303,cardboard,0.972485,0.2898,True,10.80,117.29
2026-08-02T14:58:30.611,cardboard,0.976554,0.9556,True,10.80,116.89
2026-08-02T14:58:30.918,cardboard,0.974658,0.9698,True,10.80,115.35
2026-08-02T14:58:31.217,cardboard,0.634727,0.9685,True,10.80,113.44
2026-08-02T14:58:31.532,metal,0.570089,0.3381,True,9.27,116.97
2026-08-02T14:58:31.845,metal,0.681035,0.3720,True,9.27,118.53
2026-08-02T14:58:32.151,metal,0.614630,0.4032,True,9.27,114.50
2026-08-02T14:58:32.457,cardboard,0.473821,0.4118,True,10.32,117.89
2026-08-02T14:58:32.746,cardboard,0.529123,0.4210,True,10.32,119.83
2026-08-02T14:58:33.043,cardboard,0.501459,0.4657,True,10.32,117.88
2026-08-02T14:58:33.352,cardboard,0.574758,0.4807,True,10.32,117.57
2026-08-02T14:58:33.669,cardboard,0.615035,0.4660,True,9.35,119.12
2026-08-02T14:58:33.973,cardboard,0.435173,0.4338,True,9.35,116.98
2026-08-02T14:58:34.268,metal,0.361404,0.3811,True,9.35,114.27
2026-08-02T14:58:34.596,metal,0.348339,0.4137,True,10.64,117.43
2026-08-02T14:58:34.907,metal,0.427548,0.4396,True,10.64,114.40
2026-08-02T14:58:35.213,paper,0.396272,0.4778,True,10.64,114.28
2026-08-02T14:58:35.505,paper,0.486215,0.5523,True,10.64,118.68
2026-08-02T14:58:35.804,paper,0.539622,0.6218,True,8.93,119.15
2026-08-02T14:58:36.109,paper,0.568354,0.6419,True,8.93,114.66
2026-08-02T14:58:36.408,paper,0.633718,0.6578,True,8.93,113.27
2026-08-02T14:58:36.717,paper,0.603722,0.6572,True,10.61,114.27
2026-08-02T14:58:37.022,paper,0.571406,0.6771,True,10.61,109.65
2026-08-02T14:58:37.321,paper,0.631064,0.7017,True,10.61,115.75
2026-08-02T14:58:37.618,paper,0.701889,0.7208,True,10.61,115.43
2026-08-02T14:58:37.936,paper,0.675495,0.7281,True,9.30,112.50
2026-08-02T14:58:38.229,paper,0.720520,0.7333,True,9.30,112.28
2026-08-02T14:58:38.531,paper,0.723107,0.7456,True,9.30,114.02
2026-08-02T14:58:38.836,paper,0.662655,0.7502,True,10.62,119.02
2026-08-02T14:58:39.147,paper,0.681630,0.7534,True,10.62,117.22
2026-08-02T14:58:39.451,paper,0.648288,0.7534,True,10.62,115.14
2026-08-02T14:58:39.757,paper,0.684056,0.7558,True,10.62,117.96
2026-08-02T14:58:40.076,paper,0.709408,0.7495,True,9.07,119.12
2026-08-02T14:58:40.357,paper,0.718394,0.7495,True,9.07,119.99
2026-08-02T14:58:40.672,paper,0.718353,0.7495,True,9.07,118.46
2026-08-02T14:58:40.979,paper,0.746138,0.7471,True,10.58,118.48
2026-08-02T14:58:41.305,paper,0.758494,0.7463,True,10.58,113.85
2026-08-02T14:58:41.609,paper,0.782532,0.7456,True,10.58,116.07
2026-08-02T14:58:41.910,paper,0.755941,0.7448,True,10.58,115.72
2026-08-02T14:58:42.226,paper,0.751377,0.7425,True,8.98,118.69
2026-08-02T14:58:42.551,paper,0.760949,0.7425,True,8.98,120.98
2026-08-02T14:58:42.868,paper,0.501895,0.7215,True,8.98,128.11
2026-08-02T14:58:43.190,cardboard,0.646231,0.4468,True,9.76,128.35
2026-08-02T14:58:43.530,cardboard,0.759828,0.4468,True,9.76,140.16
2026-08-02T14:58:43.844,cardboard,0.832891,0.3178,True,9.76,130.45
2026-08-02T14:58:44.172,cardboard,0.882922,0.2949,True,9.57,117.14
2026-08-02T14:58:44.471,cardboard,0.917830,0.2895,True,9.57,118.23
2026-08-02T14:58:44.776,cardboard,0.924533,0.2893,True,9.57,120.52
2026-08-02T14:58:45.079,cardboard,0.939391,0.2884,True,9.57,119.95
2026-08-02T14:58:45.388,cardboard,0.944099,0.2884,True,9.09,120.83
2026-08-02T14:58:45.683,cardboard,0.950654,0.2904,True,9.09,116.94
2026-08-02T14:58:45.977,cardboard,0.955954,0.2898,True,9.09,116.91
2026-08-02T14:58:46.296,cardboard,0.963055,0.2898,True,10.72,118.21
2026-08-02T14:58:46.598,cardboard,0.962670,0.3092,True,10.72,120.38
2026-08-02T14:58:46.891,cardboard,0.963769,0.3088,True,10.72,118.67
2026-08-02T14:58:47.181,cardboard,0.969547,0.3085,True,10.72,117.78
2026-08-02T14:58:47.493,cardboard,0.958492,0.2977,True,9.29,116.54
2026-08-02T14:58:47.800,cardboard,0.969234,0.2925,True,9.29,116.42
2026-08-02T14:58:48.105,cardboard,0.968206,0.2901,True,9.29,115.68
2026-08-02T14:58:48.403,cardboard,0.967837,0.2912,True,10.55,116.39
2026-08-02T14:58:48.713,cardboard,0.966787,0.2962,True,10.55,113.13
2026-08-02T14:58:49.023,cardboard,0.965630,0.2923,True,10.55,116.29
2026-08-02T14:58:49.340,cardboard,0.958484,0.2904,True,10.55,119.06
2026-08-02T14:58:49.639,cardboard,0.956072,0.2899,True,8.96,112.65
2026-08-02T14:58:49.951,cardboard,0.965691,0.2913,True,8.96,118.00
2026-08-02T14:58:50.268,cardboard,0.963622,0.2936,True,8.96,120.74
2026-08-02T14:58:50.572,cardboard,0.954751,0.2924,True,10.49,121.88
2026-08-02T14:58:50.887,cardboard,0.963852,0.2904,True,10.49,120.38
2026-08-02T14:58:51.198,cardboard,0.961162,0.2899,True,10.49,119.28
2026-08-02T14:58:51.498,cardboard,0.965049,0.2911,True,10.49,117.01
2026-08-02T14:58:51.795,cardboard,0.961904,0.2904,True,9.01,117.61
2026-08-02T14:58:52.104,cardboard,0.958709,0.2904,True,9.01,117.75
2026-08-02T14:58:52.404,cardboard,0.949204,0.2895,True,9.01,114.85
2026-08-02T14:58:52.695,cardboard,0.956109,0.2920,True,10.71,118.70
2026-08-02T14:58:53.000,cardboard,0.946617,0.2924,True,10.71,115.63
2026-08-02T14:58:53.292,cardboard,0.954181,0.2924,True,10.71,115.24
2026-08-02T14:58:53.592,cardboard,0.651981,0.2956,True,10.71,117.72
2026-08-02T14:58:53.898,cardboard,0.556661,0.3291,True,9.38,119.95
2026-08-02T14:58:54.202,cardboard,0.697552,0.4687,True,9.38,116.83
2026-08-02T14:58:54.510,cardboard,0.796530,0.3145,True,9.38,116.09
2026-08-02T14:58:54.812,cardboard,0.842133,0.3388,True,10.47,114.29
2026-08-02T14:58:55.106,cardboard,0.816960,0.3388,True,10.47,115.20
2026-08-02T14:58:55.403,cardboard,0.858407,0.3378,True,10.47,119.37
2026-08-02T14:58:55.704,cardboard,0.901151,0.3381,True,10.47,117.76
2026-08-02T14:58:55.997,cardboard,0.622506,0.3691,True,9.42,117.79
2026-08-02T14:58:56.299,cardboard,0.582322,0.3214,True,9.42,116.99
2026-08-02T14:58:56.592,cardboard,0.391680,0.4565,True,9.42,117.03
2026-08-02T14:58:56.907,cardboard,0.420193,0.4565,True,10.81,113.74
2026-08-02T14:58:57.210,cardboard,0.416635,0.3394,True,10.81,115.26
2026-08-02T14:58:57.504,paper,0.344362,0.3125,True,10.81,115.89
2026-08-02T14:58:57.888,paper,0.453750,0.3019,True,10.81,213.24
2026-08-02T14:58:58.190,cardboard,0.510076,0.2935,True,8.57,118.94
2026-08-02T14:58:58.493,cardboard,0.595244,0.3289,True,8.57,118.48
2026-08-02T14:58:58.800,cardboard,0.728836,0.3392,True,8.57,119.66
2026-08-02T14:58:59.107,cardboard,0.801135,0.3357,True,10.66,116.13
2026-08-02T14:58:59.416,cardboard,0.699849,0.3707,True,10.66,114.81
2026-08-02T14:58:59.725,cardboard,0.785677,0.4418,True,10.66,116.26
2026-08-02T14:59:00.027,cardboard,0.715108,0.3016,True,10.66,119.37
2026-08-02T14:59:00.324,cardboard,0.634856,0.3009,True,9.04,115.87
2026-08-02T14:59:00.627,cardboard,0.751184,0.4147,True,9.04,113.74
2026-08-02T14:59:00.924,cardboard,0.830010,0.3865,True,9.04,115.93
2026-08-02T14:59:01.225,cardboard,0.880626,0.3177,True,10.76,115.84
2026-08-02T14:59:01.539,cardboard,0.914117,0.3013,True,10.76,122.76
2026-08-02T14:59:01.853,cardboard,0.937591,0.2983,True,10.76,122.50
2026-08-02T14:59:02.149,cardboard,0.946871,0.2945,True,10.76,122.23
2026-08-02T14:59:02.450,cardboard,0.929937,0.3044,True,9.08,119.79
2026-08-02T14:59:02.765,cardboard,0.943354,0.9518,True,9.08,120.61
2026-08-02T14:59:03.067,cardboard,0.948959,0.9581,True,9.08,120.23
2026-08-02T14:59:03.383,cardboard,0.945399,0.9543,True,10.44,119.95
2026-08-02T14:59:03.687,cardboard,0.950716,0.9543,True,10.44,120.56
2026-08-02T14:59:03.986,cardboard,0.955132,0.9581,True,10.44,119.00
2026-08-02T14:59:04.292,cardboard,0.955965,0.9581,True,10.44,116.53
2026-08-02T14:59:04.599,cardboard,0.953213,0.9581,True,9.18,118.30
2026-08-02T14:59:04.915,cardboard,0.937529,0.9556,True,9.18,117.17
2026-08-02T14:59:05.218,cardboard,0.935640,0.9581,True,9.18,114.35
2026-08-02T14:59:05.496,cardboard,0.941906,0.9581,True,10.60,119.38
2026-08-02T14:59:05.801,cardboard,0.946827,0.9556,True,10.60,121.98
2026-08-02T14:59:06.105,cardboard,0.945398,0.9518,True,10.60,118.53
2026-08-02T14:59:06.403,cardboard,0.953349,0.2950,True,10.60,118.74
2026-08-02T14:59:06.699,cardboard,0.959113,0.2911,True,9.31,120.30
2026-08-02T14:59:07.018,cardboard,0.956866,0.2900,True,9.31,118.92
2026-08-02T14:59:07.318,cardboard,0.962726,0.2879,True,9.31,124.04
2026-08-02T14:59:07.644,cardboard,0.966037,0.2886,True,10.46,132.31
2026-08-02T14:59:07.995,cardboard,0.965445,0.2890,True,10.46,129.19
2026-08-02T14:59:08.312,cardboard,0.970579,0.2908,True,10.46,125.49
2026-08-02T14:59:08.605,cardboard,0.964431,0.2911,True,10.46,112.61
2026-08-02T14:59:08.918,cardboard,0.968102,0.2911,True,8.69,118.68
2026-08-02T14:59:09.222,cardboard,0.969860,0.2911,True,8.69,114.51
2026-08-02T14:59:09.513,cardboard,0.969912,0.2893,True,8.69,115.11
2026-08-02T14:59:09.814,cardboard,0.974678,0.2888,True,10.72,119.15
2026-08-02T14:59:10.127,cardboard,0.974715,0.2886,True,10.72,115.09
2026-08-02T14:59:10.427,cardboard,0.968236,0.2885,True,10.72,116.35
2026-08-02T14:59:10.727,cardboard,0.961752,0.2920,True,10.72,116.30
2026-08-02T14:59:11.014,cardboard,0.962993,0.2948,True,9.12,117.16
2026-08-02T14:59:11.317,cardboard,0.950552,0.2931,True,9.12,115.81
2026-08-02T14:59:11.627,cardboard,0.960035,0.2931,True,9.12,113.77
2026-08-02T14:59:11.920,cardboard,0.938793,0.3146,True,10.80,114.84
2026-08-02T14:59:12.233,cardboard,0.901293,0.4343,True,10.80,112.70
2026-08-02T14:59:12.547,cardboard,0.797284,0.4553,True,10.80,122.19
2026-08-02T14:59:12.862,cardboard,0.823121,0.4603,True,10.80,121.66
2026-08-02T14:59:13.170,cardboard,0.760662,0.4468,True,8.96,124.41
2026-08-02T14:59:13.474,cardboard,0.695029,0.3069,True,8.96,120.81
2026-08-02T14:59:13.791,cardboard,0.691456,0.3093,True,8.96,119.63
2026-08-02T14:59:14.097,cardboard,0.768050,0.3473,True,10.52,116.34
2026-08-02T14:59:14.403,cardboard,0.704527,0.3459,True,10.52,117.99
2026-08-02T14:59:14.700,cardboard,0.772724,0.3200,True,10.52,120.28
2026-08-02T14:59:15.014,cardboard,0.747017,0.2975,True,10.52,117.63
2026-08-02T14:59:15.321,cardboard,0.755863,0.2997,True,9.04,115.09
2026-08-02T14:59:15.623,cardboard,0.646451,0.3063,True,9.04,114.71
2026-08-02T14:59:15.917,cardboard,0.584223,0.3068,True,9.04,114.61
2026-08-02T14:59:16.213,cardboard,0.701289,0.3088,True,10.81,118.61
2026-08-02T14:59:16.507,cardboard,0.773249,0.3285,True,10.81,116.66
2026-08-02T14:59:16.822,cardboard,0.773741,0.3493,True,10.81,115.90
2026-08-02T14:59:17.130,cardboard,0.769277,0.3722,True,10.81,115.31
2026-08-02T14:59:17.427,cardboard,0.770946,0.3246,True,9.10,113.47
2026-08-02T14:59:17.732,cardboard,0.801262,0.3047,True,9.10,116.05
2026-08-02T14:59:18.033,cardboard,0.816279,0.3029,True,9.10,115.26
2026-08-02T14:59:18.336,cardboard,0.698071,0.3085,True,10.71,122.53
2026-08-02T14:59:18.645,cardboard,0.790400,0.3246,True,10.71,118.35
2026-08-02T14:59:18.950,cardboard,0.853516,0.2887,True,10.71,125.68
2026-08-02T14:59:19.258,cardboard,0.894091,0.2888,True,10.71,123.17
2026-08-02T14:59:19.557,cardboard,0.915139,0.4309,True,9.09,119.83
2026-08-02T14:59:19.847,cardboard,0.936609,0.4426,True,9.09,124.18
2026-08-02T14:59:20.156,cardboard,0.939596,0.4333,True,9.09,121.36
2026-08-02T14:59:20.487,cardboard,0.948701,0.4208,True,10.60,122.45
2026-08-02T14:59:20.798,cardboard,0.957363,0.4524,True,10.60,121.98
2026-08-02T14:59:21.104,cardboard,0.956095,0.4663,True,10.60,120.79
2026-08-02T14:59:21.405,cardboard,0.951008,0.3023,True,10.60,119.96
2026-08-02T14:59:21.700,cardboard,0.959092,0.2964,True,9.01,119.02
2026-08-02T14:59:22.001,cardboard,0.962065,0.2943,True,9.01,118.45
2026-08-02T14:59:22.303,cardboard,0.967038,0.3005,True,9.01,117.58
2026-08-02T14:59:22.607,cardboard,0.969829,0.3187,True,10.73,119.06
2026-08-02T14:59:22.915,cardboard,0.961969,0.4269,True,10.73,111.65
2026-08-02T14:59:23.213,cardboard,0.958531,0.4437,True,10.73,117.18
2026-08-02T14:59:23.514,cardboard,0.956201,0.4570,True,10.73,119.33
2026-08-02T14:59:23.827,cardboard,0.953650,0.4527,True,9.22,115.89
2026-08-02T14:59:24.133,cardboard,0.962230,0.4399,True,9.22,119.09
2026-08-02T14:59:24.426,cardboard,0.962048,0.4462,True,9.22,114.35
2026-08-02T14:59:24.727,cardboard,0.960690,0.4462,True,10.66,116.66
2026-08-02T14:59:25.030,cardboard,0.953676,0.4183,True,10.66,116.69
2026-08-02T14:59:25.338,cardboard,0.956776,0.3856,True,10.66,117.91
2026-08-02T14:59:25.657,cardboard,0.959026,0.4513,True,10.66,122.42
2026-08-02T14:59:25.963,cardboard,0.962541,0.4446,True,9.00,118.50
2026-08-02T14:59:26.269,cardboard,0.966095,0.3233,True,9.00,117.50
2026-08-02T14:59:26.585,cardboard,0.962674,0.2864,True,9.00,122.08
2026-08-02T14:59:26.894,cardboard,0.960051,0.2865,True,10.49,118.65
2026-08-02T14:59:27.207,cardboard,0.949202,0.2866,True,10.49,118.52
2026-08-02T14:59:27.510,cardboard,0.959635,0.2854,True,10.49,118.51
2026-08-02T14:59:27.824,cardboard,0.959877,0.2850,True,10.49,118.62
2026-08-02T14:59:28.118,cardboard,0.955489,0.2861,True,8.95,114.52
2026-08-02T14:59:28.422,cardboard,0.949661,0.2863,True,8.95,116.07
2026-08-02T14:59:28.729,cardboard,0.953776,0.2861,True,8.95,116.66
2026-08-02T14:59:29.040,cardboard,0.946313,0.2862,True,10.59,120.24
2026-08-02T14:59:29.329,cardboard,0.945471,0.2894,True,10.59,114.06
2026-08-02T14:59:29.629,cardboard,0.956075,0.2950,True,10.59,114.58
2026-08-02T14:59:29.919,cardboard,0.954960,0.2950,True,10.59,115.76
2026-08-02T14:59:30.224,cardboard,0.959527,0.2998,True,9.46,115.55
2026-08-02T14:59:30.536,cardboard,0.955721,0.3007,True,9.46,112.69
2026-08-02T14:59:30.869,cardboard,0.956404,0.2997,True,9.46,126.31
2026-08-02T14:59:31.174,cardboard,0.951203,0.2923,True,9.97,125.48
2026-08-02T14:59:31.473,cardboard,0.948860,0.2949,True,9.97,117.56
2026-08-02T14:59:31.771,cardboard,0.952727,0.3086,True,9.97,121.63
2026-08-02T14:59:32.086,cardboard,0.962399,0.3086,True,9.97,118.60
2026-08-02T14:59:32.388,cardboard,0.967840,0.3108,True,9.45,116.91
2026-08-02T14:59:32.693,cardboard,0.964165,0.3108,True,9.45,119.08
2026-08-02T14:59:33.001,cardboard,0.969070,0.3016,True,9.45,119.91
2026-08-02T14:59:33.316,cardboard,0.972180,0.3034,True,10.40,115.98
2026-08-02T14:59:33.608,cardboard,0.965030,0.3236,True,10.40,117.62
2026-08-02T14:59:33.908,cardboard,0.955633,0.3164,True,10.40,116.64
2026-08-02T14:59:34.202,cardboard,0.901741,0.3084,True,10.40,118.39
2026-08-02T14:59:34.505,cardboard,0.915306,0.3994,True,9.46,119.36
2026-08-02T14:59:34.814,cardboard,0.926927,0.5786,True,9.46,117.39
2026-08-02T14:59:35.123,cardboard,0.909334,0.6154,True,9.46,114.90
2026-08-02T14:59:35.434,cardboard,0.919267,0.5964,True,10.53,116.11
2026-08-02T14:59:35.780,cardboard,0.924523,0.6055,True,10.53,139.96
2026-08-02T14:59:36.085,cardboard,0.935474,0.6477,True,10.53,120.06
2026-08-02T14:59:36.400,cardboard,0.936508,0.6739,True,10.53,119.02
2026-08-02T14:59:36.700,cardboard,0.927386,0.6969,True,8.67,118.69
2026-08-02T14:59:36.990,cardboard,0.916507,0.6990,True,8.67,118.79
2026-08-02T14:59:37.292,cardboard,0.931398,0.6909,True,8.67,115.56
2026-08-02T14:59:37.606,cardboard,0.837487,0.6875,True,10.76,117.69
2026-08-02T14:59:37.925,cardboard,0.806811,0.6677,True,10.76,118.67
2026-08-02T14:59:38.225,cardboard,0.834954,0.7979,True,10.76,115.33
2026-08-02T14:59:38.526,cardboard,0.845338,0.8274,True,10.76,114.04
2026-08-02T14:59:38.829,cardboard,0.836090,0.8274,True,9.06,115.27
2026-08-02T14:59:39.145,cardboard,0.880202,0.8313,True,9.06,119.99
2026-08-02T14:59:39.455,cardboard,0.656124,0.8294,True,9.06,122.87
2026-08-02T14:59:39.768,cardboard,0.758409,0.6683,True,10.49,121.21
2026-08-02T14:59:40.050,cardboard,0.823354,0.6778,True,10.49,119.94
2026-08-02T14:59:40.353,cardboard,0.853266,0.6778,True,10.49,121.03
2026-08-02T14:59:40.636,cardboard,0.888005,0.6784,True,10.49,118.20
2026-08-02T14:59:40.936,cardboard,0.888147,0.6784,True,9.41,112.84
2026-08-02T14:59:41.264,cardboard,0.897850,0.6882,True,9.41,117.20
2026-08-02T14:59:41.573,cardboard,0.915049,0.6895,True,9.41,120.61
2026-08-02T14:59:41.885,cardboard,0.919914,0.6889,True,9.94,120.66
2026-08-02T14:59:42.182,cardboard,0.929722,0.6889,True,9.94,121.47
2026-08-02T14:59:42.479,cardboard,0.929339,0.6889,True,9.94,120.16
2026-08-02T14:59:42.795,cardboard,0.928513,0.6889,True,9.94,120.70
2026-08-02T14:59:43.090,cardboard,0.927628,0.6889,True,9.55,118.46
2026-08-02T14:59:43.425,cardboard,0.941363,0.6889,True,9.55,113.67
2026-08-02T14:59:43.715,cardboard,0.948447,0.6889,True,9.55,117.72
2026-08-02T14:59:44.009,cardboard,0.949810,0.6889,True,10.61,116.46
2026-08-02T14:59:44.332,cardboard,0.958035,0.6889,True,10.61,131.38
2026-08-02T14:59:44.654,cardboard,0.935124,0.6882,True,10.61,119.73
2026-08-02T14:59:44.972,cardboard,0.922669,0.6771,True,10.61,119.53
2026-08-02T14:59:45.261,cardboard,0.933034,0.6882,True,8.77,120.89
2026-08-02T14:59:45.603,cardboard,0.842204,0.6976,True,8.77,120.36
2026-08-02T14:59:45.905,cardboard,0.863370,0.5843,True,8.77,115.57
2026-08-02T14:59:46.210,cardboard,0.896923,0.2883,True,10.32,116.54
2026-08-02T14:59:46.516,cardboard,0.909761,0.3233,True,10.32,118.21
2026-08-02T14:59:46.821,cardboard,0.913269,0.3233,True,10.32,117.54
2026-08-02T14:59:47.124,cardboard,0.925529,0.2929,True,10.32,116.06
2026-08-02T14:59:47.417,cardboard,0.936123,0.2921,True,9.21,116.60
2026-08-02T14:59:47.724,cardboard,0.942182,0.2929,True,9.21,117.76
2026-08-02T14:59:48.007,cardboard,0.950969,0.2944,True,9.21,116.89
2026-08-02T14:59:48.311,cardboard,0.950152,0.2933,True,10.82,116.31
2026-08-02T14:59:48.610,cardboard,0.957809,0.2911,True,10.82,117.79
2026-08-02T14:59:48.922,cardboard,0.961570,0.2918,True,10.82,115.83
2026-08-02T14:59:49.216,cardboard,0.962407,0.2918,True,10.82,117.59
2026-08-02T14:59:49.520,cardboard,0.960148,0.2923,True,9.29,114.99
2026-08-02T14:59:49.824,cardboard,0.966763,0.2923,True,9.29,115.91
2026-08-02T14:59:50.138,cardboard,0.966397,0.2924,True,9.29,112.21
2026-08-02T14:59:50.461,cardboard,0.952892,0.2902,True,10.29,119.53
2026-08-02T14:59:50.777,cardboard,0.958814,0.2904,True,10.29,122.31
2026-08-02T14:59:51.072,cardboard,0.962587,0.2907,True,10.29,129.72
2026-08-02T14:59:51.392,cardboard,0.959942,0.2931,True,10.29,112.76
2026-08-02T14:59:51.732,cardboard,0.954111,0.2931,True,9.03,123.77
2026-08-02T14:59:52.061,cardboard,0.957561,0.2901,True,9.03,120.64
2026-08-02T14:59:52.362,cardboard,0.951872,0.2919,True,9.03,111.79
2026-08-02T14:59:52.700,cardboard,0.948675,0.2937,True,9.67,120.09
2026-08-02T14:59:53.013,cardboard,0.949511,0.2909,True,9.67,121.93
2026-08-02T14:59:53.353,cardboard,0.951056,0.2891,True,9.67,166.58
2026-08-02T14:59:53.684,cardboard,0.948907,0.2887,True,9.44,124.79
2026-08-02T14:59:53.972,cardboard,0.947937,0.2884,True,9.44,120.22
2026-08-02T14:59:54.295,cardboard,0.943929,0.2880,True,9.44,123.28
2026-08-02T14:59:54.656,cardboard,0.942915,0.2898,True,9.44,137.27
2026-08-02T14:59:54.973,cardboard,0.935981,0.2898,True,8.54,118.76
2026-08-02T14:59:55.275,cardboard,0.948193,0.2900,True,8.54,117.31
2026-08-02T14:59:55.582,cardboard,0.950536,0.2969,True,8.54,120.69
2026-08-02T14:59:55.892,cardboard,0.953318,0.2943,True,10.48,119.99
2026-08-02T14:59:56.196,cardboard,0.946978,0.2925,True,10.48,117.47
2026-08-02T14:59:56.485,cardboard,0.951183,0.2925,True,10.48,116.54
2026-08-02T14:59:56.794,cardboard,0.951758,0.2905,True,10.48,118.18
2026-08-02T14:59:57.099,cardboard,0.956821,0.2917,True,9.19,116.15
2026-08-02T14:59:57.416,cardboard,0.953481,0.2919,True,9.19,121.47
2026-08-02T14:59:57.728,cardboard,0.958258,0.2921,True,9.19,122.95
2026-08-02T14:59:58.029,cardboard,0.958248,0.2920,True,10.41,122.72
2026-08-02T14:59:58.335,cardboard,0.958553,0.2899,True,10.41,111.65
2026-08-02T14:59:58.647,cardboard,0.952981,0.2899,True,10.41,118.29
2026-08-02T14:59:58.951,cardboard,0.954909,0.2945,True,10.41,119.78
2026-08-02T14:59:59.260,cardboard,0.963651,0.2908,True,9.09,121.47
2026-08-02T14:59:59.564,cardboard,0.965470,0.2923,True,9.09,118.56
2026-08-02T14:59:59.868,cardboard,0.968977,0.2923,True,9.09,114.88
2026-08-02T15:00:00.173,cardboard,0.944949,0.2955,True,10.54,118.51
2026-08-02T15:00:00.473,cardboard,0.953231,0.2955,True,10.54,121.07
2026-08-02T15:00:00.785,cardboard,0.949385,0.2905,True,10.54,116.18
2026-08-02T15:00:01.094,cardboard,0.951476,0.2905,True,10.54,124.30
2026-08-02T15:00:01.406,cardboard,0.957654,0.2926,True,9.09,120.29
2026-08-02T15:00:01.711,cardboard,0.957689,0.2929,True,9.09,120.31
2026-08-02T15:00:02.014,cardboard,0.961755,0.2929,True,9.09,123.26
2026-08-02T15:00:02.321,cardboard,0.961296,0.2929,True,10.57,114.19
2026-08-02T15:00:02.623,cardboard,0.960468,0.2929,True,10.57,115.82
2026-08-02T15:00:02.911,cardboard,0.964243,0.2919,True,10.57,119.07
2026-08-02T15:00:03.224,cardboard,0.967767,0.2905,True,10.57,125.82
2026-08-02T15:00:03.527,cardboard,0.964730,0.2900,True,9.17,117.32
2026-08-02T15:00:03.847,cardboard,0.967074,0.2900,True,9.17,122.03
2026-08-02T15:00:04.135,cardboard,0.965968,0.2898,True,9.17,115.49
2026-08-02T15:00:04.444,cardboard,0.965332,0.2917,True,10.62,122.31
2026-08-02T15:00:04.764,cardboard,0.965621,0.2938,True,10.62,117.96
